album_id,album_title,artist_name,album_date_released,album_tracks,album_listens,album_favorites,album_comments
19742,Incomprehensible Bleeping 14-15,Winjer3,,45,35506,0,0
19744,Sonic Birds,Umanzuki,1/01/2012,6,9296,0,2
19745,Melting Warmth,Jared C. Balogh,1/21/2016,1,6327,2,0
19746,Null Life,Luno,10/01/2015,12,18740,1,1
19748,It's A Gosh Darn Crypts Party!,The Crypts,5/25/2010,10,4771,0,0
19750,No Life After Crypts,The Crypts,4/14/2015,25,3594,0,0
19756,Live in Richmond: All the Hits...All the Misses,The Crypts,5/02/2014,21,18213,0,0
19764,Fair Game - Single,Vir Nocturna,1/22/2016,1,2633,0,0
19765,Move + Shake - Single,Vir Nocturna,12/01/2015,1,11149,0,0
19766,Elsewhere,V~Nessy,,9,14573,2,0
19770,Sine Tones,Matt Burnett,,5,1780,0,0
19771,Soul Sand,Kosta T,5/18/2013,73,114008,1,1
19772,Experimental Israel,Ophir Ilzetzki,,90,148974,4,0
19775,Kelp Grooves,Little Glass Men,1/06/2016,5,18884,0,0
19776,Krilin Split,Cuarto / Indiosingracia,1/24/2016,10,16130,0,0
19778,Phado [remastered],M-PeX,1/24/2016,9,8571,0,0
19779,Rayling,Blue Dot Sessions,1/24/2016,5,16886,0,0
19780,The Crab and the Egg,Krayb David,1/24/2016,3,5311,0,0
19783,Meta - Single,Vir Nocturna,3/07/2015,1,10795,0,0
19784,Le Labyrinthe De La Mort Symétrique,David Nadeau,1/25/2016,6,2497,0,0
19785,Ex Nihilo,Prana-Bindu,1/25/2016,7,8102,0,1
19786,Ropewalk,Ropewalk,,9,10888,0,0
19787,When Can We Go Home,Luke Pigott,8/26/2015,7,13672,2,0
19788,The Jovial Shepherd,The Agrarians,1/25/2016,5,16327,0,0
19789,Beware! Vision Vol 4: Simon Waldram 23/11/13,Simon Waldram,1/25/2016,10,10331,0,0
1979,Life Matters,ABC Radio National,1/29/2009,1,638,0,0
19790,Maunder Acoustics,QWE,1/01/2011,11,23521,0,0
19791,"No More Cool - Compilation Vol.1 - Indie Music Across Japan, 2015",Spettro Rec,1/01/2014,11,24679,3,0
19792,Suburban Howl,Suburban Howl,1/01/2011,2,2231,0,0
19793,The Raps Well,Cheese N Pot-C,1/26/2016,16,13966,2,0
19794,Speed Racer 2 - Single,Vir Nocturna,11/02/2015,1,9982,0,0
19795,Commerce,Jordan Sinclair,,8,32069,1,0
19796,Chub Rub,Mom Jeans,2/04/2016,19,14916,1,0
19797,"Live at WFMU on the Evan ""Funk"" Davies Show, 1/20/2016",SAVAK,1/20/2016,9,7696,1,0
19798,The Fish Who Saved the Planet,The Fish Who Saved The Planet,,11,46926,2,1
19799,Facing Facts About Growing Old,Squire Tuck,1/26/2016,1,2351,0,0
198,Fuck The Future,Foot Village,1/01/2006,8,4226,0,0
1980,Sheqer Live on WFMU from the 2009 Golden Festival in NYC,Sheqer,1/17/2009,4,3035,0,0
19801,Cyanide,Molestia Auricularum,1/01/2011,3,1640,0,0
19803,Welcome To Ignition,S.J. Mellia,,5,4235,0,0
19804,Between Coasts (Steve Combs Remix) (Single),Steve Combs,1/27/2016,1,7489,0,0
19805,Simian Samba,Eaters,,15,46190,0,3
19808,"Live on WFMU's 100% Whatever with Mary Wing: Nov 29, 2015",Wume,11/29/2015,5,15245,0,0
1981,Sounds of Taraab Live on WFMU from the 2009 Golden Festival in NYC,The Sounds of Taraab,,5,6229,0,0
19810,"Live on WFMU's Infinite Distortion: Dec 28, 2015",Worse,12/28/2015,9,2680,0,0
19811,Walden Sessions,Sheeba  Exp,1/01/2013,4,10911,0,0
19812,Propositions Verdâtres,Arbee,6/29/2015,5,9154,1,0
19813,Split EP Rubanisko / Cheap Talk,Cheap Talk,,6,7325,0,0
19817,A Little Death,The Womb,,2,1899,0,0
19818,Emily,Your Marginally Talented Photographer Girlfriend,1/01/2013,4,12588,0,0
19819,When I Was Young It Was All About The Music,Massaccesi,1/01/2011,10,3892,0,0
1982,Kavala Brass Band Live on WFMU from the 2009 Golden Festival in NYC,Kavala Brass Band,1/17/2009,5,5005,2,0
19821,Terracarne,Tanz,1/01/2013,6,3571,1,0
19822,Nice to Be Naughty,Kathleen Martin,,2,38529,0,0
19823,valses del futuro,VIC BANG,,8,14512,0,0
19824,Waves of Grey - Single,Vir Nocturna,10/07/2015,1,4570,0,0
19825,Stochastic Deployment vol1: Awakening of the Silicon isotopes,SULCUS,1/31/2016,28,4427,1,0
19826,DEMO 2008,Julia Rose,,5,15191,0,0
19829,Smuckers - Single,Vir Nocturna,8/25/2015,1,1570,0,0
1983,Raya Brass Band Live on WFMU from the 2009 Golden Festival in NYC,Raya Brass Band,1/17/2009,5,3325,1,0
19830,Benjimanji,Benjimanji,,9,29795,1,0
19831,"Live at WFMU's Monty Hall: Sat Nov 21, 2015",Flamin' Groovies,11/21/2015,10,16076,1,1
19832,"Live on WFMU's The Long Rally with Scott McDowell: Nov 5, 2015",3K3,11/05/2015,6,30301,1,0
19833,"Live on WFMU with Liz Berg: Jan 19, 2016",Taiwan Housing Project,1/19/2016,3,2918,1,0
19834,The Good Die Young,Squire Tuck,2/01/2016,2,630,0,0
19835,YUM! - Look Back in Hunger,Dr Sparkles,2/02/2016,13,35763,1,0
1984,Scott Wilson & Efendi Live on WFMU from the 2009 Golden Festival in NYC,Scott Wilson & Efendi,1/17/2009,5,8128,0,1
19841,I Need More Rope,Elvis Herod,,0,32860,1,0
19842,For Adults Only,Elvis Herod,,6,29736,0,0
19844,DE4VIDA volumen 2,Ervalizer,,14,18794,0,0
19847,UnderCurrents,The Atlas Room,,5,22378,0,1
19848,Försiktigt,Bisamråtta,8/08/2015,2,4824,0,1
19849,The Sins of Science,J.G. Hackett,12/18/2014,16,18204,0,0
19850,Música Para Poder Contra Verdad,Raul Diaz Palomar,12/01/2013,11,15731,0,0
19851,Points of Interest,Microscopes,7/24/2010,11,13503,0,0
19852,Especial Edition,In De Nadfin,,10,15382,0,0
19855,Explorations,Pranavibes,2/04/2016,12,31617,0,0
19856,Vacant Distillery,Blue Dot Sessions,2/03/2016,5,14001,2,0
19859,nx2016-01,Miquel Parera,,12,9945,0,0
1986,Zikrayat Live on WFMU from the 2009 Golden Festival in NYC,Zikrayat,1/17/2009,1,11912,0,0
19860,Poil De Cœur,Infecticide,2/04/2016,13,13284,0,0
19861,River Cult,River Cult,2/04/2016,3,3280,0,0
19863,Foxes In The Foyer,Robin Allender,,8,58986,0,0
19864,Above the Dreamer's Head (Instrumentals),Robin Allender,,10,56678,1,0
19865,Picket Line Party,Cosmo,3/28/2012,12,8848,1,0
19866,What I Tell Myself EP,Forget the Whale,,9,59327,2,0
19867,Acoustic Guitar,David Szesztay,,8,127372,5,0
19868,4-hour body,causings,2/04/2016,5,1991,0,0
19869,Cinematic,David Szesztay,,16,212354,12,4
19870,Analgesia - Single,Vir Nocturna,2/05/2016,3,6329,1,0
19871,Live at Golden Festival 2016,Zlatne Uste Balkan Brass Band,,2,839,0,0
19872,Live at Golden Festival 2016,Edessa,2/05/2016,5,6697,0,0
19874,Live at Golden Festival 2016,Choban Elektrik,,5,8794,0,0
19875,Live at the 2016 Golden Festival,Yale Women's Slavic Chorus,1/16/2016,11,4924,0,0
19876,Antique Phonograph Music Program 01/19/2016,Antique Phonograph Music Program [Various Artists],,11,343941,8,2
19878,Samo senke prolaze,Nafta,2/19/2008,14,15342,1,0
1988,Zlatne Uste Balkan Brass Band Live on WFMU from the 2009 Golden Festival in NYC,Zlatne Uste Balkan Brass Band,1/17/2009,0,12291,1,0
19880,Bear With Me,Zé Trigueiros,2/06/2016,7,13593,2,0
19881,Journey Through Oblivion,Synapsis,1/01/2016,15,99458,4,0
19882,Found and Lost,Scott Gratton,,10,21106,5,0
19883,Mood Music,Whodiniz,2/07/2016,14,21951,0,0
19886,Bad Music,Yoghurt For Breakfast,,8,4855,0,0
19887,Des Liad von da vakauftn Gitar (I Sold My Guitar),Martin Auer,,7,5903,0,0
19888,Live at the 2016 Golden Festival,Supruli,1/16/2016,7,2239,0,0
19889,Live at the 2016 Golden Festival,Zozulka,,3,1831,0,0
1989,Keyif Live on WFMU from the 2009 Golden Festival in NYC,Orkestra Keyif,1/17/2009,1,16073,6,2
19890,"Live on WFMU with Irwin Chusid, 1/27/2016",Eddi Front,1/27/2016,6,3997,1,0
19891,"""We are yet but young in deed.""",The Agrarians,2/08/2016,2,14079,0,0
19892,The Bay Of Biscay,Velella Velella,,15,204073,5,0
19893,Springtime,Podington Bear,,10,187427,4,1
19894,Dog Star Man,Dog Star Man,1/01/2011,14,9875,0,0
19895,Ivory Youth,Laszlo Harsanyi,,1,7356,0,0
19896,KTC Worldwide,Kottbusserdamm Terror Corpse,1/01/2013,2,12116,0,0
19898,Crown Chakra,spinningmerkaba,2/09/2016,6,31169,0,0
19899,КАМНЕ...,Kosta T,1/19/2016,11,15288,0,0
199,Macondo,Fósforo,1/01/2007,6,17169,3,0
1990,Paradox Trio Live on WFMU from the 2009 Golden Festival in NYC,Matt Darriau's Paradox Trio,1/17/2009,0,5699,2,0
19900,netBloc Vol. 50: superSonic,netBloc Artists,1/29/2016,22,25779,1,0
19901,bitCrusha '09,Tha Silent Partner,2/09/2016,3,11731,2,0
19902,Live at the 2016 Golden Festival,Sherita,1/16/2016,3,2748,0,0
19903,Live at the 2016 Golden Festival,Gogofski,1/16/2016,4,4114,0,0
19904,"Live at WFMU on Prove It All Night! with Pat Byrne, 12/19/2015",Sean Kiely,12/19/2015,2,2046,0,0
19906,We are guilty and so are you,I Not Dance,9/01/2015,8,6423,0,0
19907,Leaving,Cud Eastbound,6/06/2014,6,10127,1,0
19908,A thousand words,Ulises Lima,1/09/2010,8,6541,0,0
19909,7,Ulises Lima,1/10/2011,3,6531,0,0
1991,Live at WFMU on Trouble's show 2/19/2009,MV + EE,2/19/2009,5,4867,1,0
19911,Kafanska liturgija,Zli jezici,2/09/2016,26,3119,0,0
19912,"Live on WFMU's Transpacific Sound Paradise: Feb 6, 2016",Akoko Nante Ensemble,2/06/2016,3,23047,0,0
19913,Experiment in Stupidity,The Cheese Mites,,9,11724,0,0
19914,Poets & The Beast E.P.,Mercury and the Architects,,5,33873,1,1
19915,Inside,Paolo Pavan,,8,38897,1,1
19916,Live at the 2016 Golden Festival,Ljova and the Kontraband,1/16/2016,4,7321,0,0
1992,Live at WFMU on Brian Turner's Show 1/13/09,Puffy Areolas,1/13/2009,10,1716,0,0
19921,Water's Clear - Single,Vir Nocturna,2/12/2016,4,9360,0,0
19922,Subway Cameo,Pete Lund,2/12/2016,1,1693,1,0
19923,Live On WFMU's Honky Tonk Radio Girl Program with Becky 1/13/16,Zephaniah And The 18 Wheelers,1/13/2016,5,14519,1,0
19924,Moebius Dancinstrument,Hado Navarro,2/15/2016,1,2009,0,0
19925,Live On WFMU's Prove It All Night Show with Pat Byrne 1/30/16,Dogs On Acid,1/30/2016,4,3102,0,0
19926,Across the Yellow Sky,Luno,,9,14840,0,0
19927,DYR FASER Volum 1,DYR FASER,2/12/2016,10,7575,1,3
19928,We Hate You,W.H.Y.,1/01/2011,11,3603,0,0
19929,Outerlarvas,D.B.P.I.T & Kenji Siratori,1/01/2010,4,2632,0,0
19930,The Golden Path,The Golden Path,,5,2122,0,0
19932,If S̶i̶x̶ 10 Was T̶h̶r̶e̶e̶ 5,Kathleen Martin,,5,29272,0,0
19938,Our Paper Hearts Drift In Tunnels To Sleep In Little Boxes Under Ohia Seas,Fields Ohio,2/09/2016,6,18149,3,0
19939,Certainly Know (Single),J Burn,1/28/2016,1,3703,1,0
19940,Tidy Chaos,Dj Shinezz,1/01/2012,6,29963,0,0
19942,Stop Drop and Roll,Granpa Abela,2/11/2016,5,1471,0,0
19943,Having No Alternative,The Hathaway Family Plot,,12,7496,0,0
19944,IIII,Dave Phillips,10/27/2016,21,2125,0,0
19946,Catholic Boys In Heavy Leather,Sudden Infant,1/01/2002,5,1061,0,0
19947,Ere She Falls,Shayna Lewis,,10,11058,0,0
19948,Life Without Anus,Zoambo Zoet Workestrao,1/01/2004,7,8311,0,0
19949,Musiques Pour Haut-Parleurs,Kiko C. Esseiva,1/01/2004,9,1886,0,0
19950,Macska Leves,Manufracture,1/01/2003,15,7739,0,0
19951,(none given),SK ft. Shayla,,2,444,0,0
19952,Misophonia,Nihilore,,10,26764,2,4
19953,Patterns and Drones,Ava Zandieh,1/25/2010,8,8529,0,0
19954,Compile,G.Las,1/01/2001,11,3098,0,0
19955,Winter Quartets,Martin Rach,,5,7322,0,0
19956,Division,PC-ONE,,14,29965,2,2
19958,Flush Your Rolex,Doctor Turtle,,9,113207,7,0
19959,Come On Slow Fade,The Loving Knives,9/01/2014,12,20961,1,0
1996,Live at ATP 2008,EPMD,,25,45519,1,2
19961,You have what we want,Dj Chile & Jimmy Penguin,2/17/2016,9,14796,0,0
19963,Upsidedown Cross Soundtrack,Upsidedown Cross Soundtrack,,22,38971,0,1
19966,The Power of Pessimism (nature vs nurture),FIGURATIVE THEATRE,,9,18345,0,0
19969,durga puja,pat moonchy and angelo contini,2/18/2016,9,2259,0,0
19971,Compositions 1,Dave Depper,,25,254834,6,0
19973,Live at Golden Festival 2016,Seido Salifoski Band,1/16/2016,3,9136,0,0
19974,The Marian Circle Drum Brigade,The Marian Circle Drum Brigade,,8,14050,0,0
19975,AUREUS,Vir Nocturna,2/19/2016,6,23279,0,1
19976,Son of Soundtracks,Future Sauce,,18,29957,0,0
19977,the narrow musketeer,the narrow musketeer,,12,15297,0,0
19978,Ceremony X,Anihma / Doc.AtmosfearCrush,2/19/2016,9,6698,0,0
19979,ShiHo,Anitek,,41,48674,0,0
1998,Live at WFMU on Irene Trudel's show 6/9/2008,Matt Bauer,6/09/2008,9,6097,0,0
19980,Elemental,Dlay,,14,31747,0,0
19981,Melanchonique,Ketsa,,14,38815,3,0
19982,Music For Headphones,Poor Alexei,,3,19014,1,0
19984,self titled cassette,Gardenella,3/01/2016,18,15966,0,0
19985,I Want to Be Happy,The Cheese Mites,,3,22919,0,0
19986,"Live on WFMU's Surface Noise with Joe McGasko, 1/25/2016",The Deafening Colors,1/25/2016,6,7778,1,0
19990,Bayou Birds,Blue Dot Sessions,2/22/2016,6,21483,1,0
19992,отказы,Kosta T,2/04/2016,15,7242,0,0
19993,La pluie de l'être,rui,7/01/2015,13,24111,0,0
19995,The Maddening Parade,Jesse Spillane,12/29/2015,10,15463,0,0
19996,La Chambre Des Jeux Sonores,Alessandra Novaga,,5,4268,0,0
19997,Hi Sampson - Single,Vir Nocturna,2/24/2016,1,1684,0,0
19998,Regardless Of Your Heart One Day You'll Rot.,Schemawound,10/22/2015,5,4396,0,0
19999,Summer09EP,Son of Robot,8/31/2009,6,7685,0,0
20000,Spring09EP,Son of Robot,5/17/2009,7,5418,0,0
20001,"Бивис и Баттхед, Батхёрт и Брокенхарт",POVALISHIN DIVISION,2/24/2016,12,5023,0,0
20002,Winter08EP,Son of Robot,12/08/2008,6,7019,0,0
20003,Niche,Release The Long Ships,8/04/2013,7,3260,0,0
20004,Wilderness,Release The Long Ships,11/11/2014,8,9896,0,0
20005,Alvin Singleton,Alvin Singleton,,1,369,0,0
20006,Glacier Quartet - Araby,Blue Dot Sessions,2/24/2016,7,16235,1,0
20007,The Mazurka,Blue Dot Sessions,2/24/2016,10,27063,1,0
20008,S L O W,Simone D'Annunzio,1/01/2015,5,7502,0,0
20009,Dance,Podington Bear,,10,197801,3,0
2001,Live at WFMU on Kurt Gottschalk's Show 2/19/09,Lexie Mountain Boys,2/19/2009,5,5890,0,0
20010,Five Door Handles,Remo De Vico,2/24/2016,5,8518,0,1
20011,Bros B4 Hoes,Cockmasta Flex,1/01/2008,12,21502,0,0
20012,Sky Ship,Jesse Spillane,4/16/2015,12,40896,0,0
20013,Art of Presentation,Jesse Spillane,5/19/2010,11,128894,2,0
20014,Descent of the Goober Monster,Jesse Spillane,9/23/2008,13,144821,1,0
20015,R3TURN,SPCZ,,10,18558,0,0
20016,Alvin Singleton,Alvin Singleton (feat. Sara Vargas-Barritt),,1,414,0,0
20017,pop variations,c. reider & jeph jerman,2/25/2016,1,1599,0,0
20018,Foundation,SPCZ,5/19/2013,16,105962,2,0
20019,The Martyr and the Magician (Instrumentals),Michael Howard,,26,53703,1,0
2002,Live at WFMU on Keili's Show 11/28/08,Sakura Madams,10/28/2008,5,8936,1,1
20022,Desert Days On Earth,John Bovey,,3,17662,0,0
20023,Shivai,Bryan Divisions,7/07/2015,8,27092,0,0
20024,God Complex,Monk Turner,2/26/2016,12,71436,1,0
20028,The Sound of Silence - Radio on the Radio at the National Art Library at the V&A,People Like Us,2/27/2016,4,2514,0,0
20029,Natural Groove,Squire Tuck,2/27/2016,1,1903,0,0
2003,Demo,The Cheese Band,6/01/2004,1,3228,0,0
20031,"Don't Think Right, It's All Twice",People Like Us,10/21/2013,19,15919,2,0
20032,Expressing One's Emotions in Public,Squire Tuck,2/29/2016,1,1083,0,0
20033,Soul Sand,Trokai,5/18/2013,50,45913,0,0
20034,КАМНЕ...,Castello di Trokai,1/19/2016,11,3608,0,0
20035,отказы,Castello di Trokai,2/04/2016,15,10235,0,0
2004,Live at WFMU on Keili's Show 2/15/09,Schocholautte,2/19/2009,13,9010,1,0
20040,Stonerman in Drunk York,VYVCH,6/25/2015,24,98172,1,7
20041,Crazy Fog,VYVCH,2/08/2016,18,25528,1,0
20043,Love Letter,Movie Theater,2/19/2015,5,22768,0,0
20045,1,ZAIRE,,7,5398,0,0
20046,Classwar Karaoke - 0033 Survey,Classwar Karaoke,2/29/2016,41,21795,1,0
20048,January Recordings,DR,2/26/2016,10,6930,0,0
20049,CDDC,Jahzzar,,26,91199,1,1
20050,Middle of Nowhere,The New Valleys,,12,41460,3,0
20051,"Live at Monty Hall, 12/12/2015",Wyldlife,12/12/2015,10,8669,0,0
20052,"Live at Monty Hall, 12/12/2015",The Real Kids,,14,7409,0,0
20053,Music For Podcasts 2,Lee Rosevere,2/29/2016,17,78734,6,10
20054,"""Is This The End?"" Performed by Evgeniy Gerasimchuk",Jared C. Balogh,2/29/2016,1,6412,0,0
20055,UP,UP Paolo Pavan Pasqualino Ubaldini,3/01/2016,10,36776,3,1
20056,Instrumentals,TRG Banks,6/29/2015,10,41994,0,0
20057,Kevelin and Chestnut's Adventures,TRG Banks,1/04/2016,19,77945,0,0
20058,The Soft Approach (Instrumental),P C III,,2,4868,0,0
20059,Skies and Shadows,Ryan Sheeler,,9,77451,0,0
20060,Greatest Fits,Red This Ever,,7,11086,1,1
20061,Plastilin,Fanny Kaplan,,10,9689,0,0
20062,"Live on WFMU's Vocal Fry with Dan Bodah, 1/11/2016",Adam Matta,,1,10119,0,0
20063,"Live on WFMU with Todd-O-Phonic Todd, 1/16/2016",Jacques Le Coque,,6,3359,0,0
20065,"Live on WFMU's Three Chord Monte, 2/8/2016",Girls On Grass,,6,34447,0,0
20067,Epilogue,Podington Bear,,14,76829,2,0
20068,Compositions 2,Dave Depper,,25,434632,7,0
20069,Atmospheric Electric Guitar,David Szesztay,,47,307611,2,0
2007,Demos,Edith Frost,5/20/2004,12,54131,5,0
20070,Live at Monty Hall 12/12/2015,Baby Shakes,,7,9931,0,0
20072,"Live on Hello Children with Faye on WFMU, 2/14/2016",Tenniscoats,,5,11904,0,0
20073,¡DA!,AsolanMac,,14,3899,0,0
20074,"Live at WFMU's Monty Hall, 12/5/2015",EZTV,,9,14245,0,0
20075,Vision,N.W.M.A.,3/03/2016,5,24076,1,0
20076,"Live on WFMU's Imaginary Radio with Chris M, 2/11/2016",Bonnie 'Prince' Billy,2/02/2016,2,1935,0,0
20077,влог,Kosta T,2/22/2016,9,16321,0,0
20078,Cool Change,The Womb,3/04/2016,3,12922,1,0
20079,Gooseheads - Single,Vir Nocturna,3/04/2016,1,2742,0,0
20083,Phantoms,Three Chain Links,3/04/2016,18,51690,1,1
20084,Midnight Chillin',Squire Tuck,3/04/2016,2,2792,0,0
20088,Que hago aqui????,Gabriel Pereira Spurr,,8,1018,0,0
20089,The Hidden Album,the silence industry,3/05/2016,6,12474,0,1
2009,Meet You At The 7-Eleven,Dale,5/31/2004,8,2104,0,0
20090,nx2016-02,Miquel Parera,,12,20324,0,0
20092,Chapter Two / Mild,Kai Engel,,10,314926,19,3
20094,Make Money Make War,Hearse Pileup,,1,2388,0,0
20095,Midnight Chillin' (Extended Remix),Squire Tuck,3/06/2016,1,6655,0,0
20096,Flower Song,Yusuke Tsutsumi,,3,21801,2,0
20097,We Know Time,Nic Falcon,3/01/2016,2,3931,1,0
20098,"SIX ONNA 7, Part 1: The Commuter",Nodus1,10/05/2015,6,3200,1,0
20099,The Other Side,David Rovics,8/31/2015,16,13021,0,0
201,The Severed Tongue Speaks For Everyone,The Functional Blackouts,1/09/2009,3,348,1,0
2010,Live at WFMU on Keili's Show 11/22/08,Eskalators,11/22/2008,9,4939,1,1
20100,L'Age D'Or,Preti Pedofili,1/01/2013,10,7983,0,0
20101,CloudCover,Blue Dot Sessions,3/07/2016,7,42940,1,0
20102,Heart Removal Kit,Schemawound,3/07/2016,10,13283,1,0
20103,Spare Succulence,gunctrl,3/08/2016,4,15978,0,0
20104,Golden Chants from India,Nimisha Shankar,,4,9465,1,1
20106,Love&Heartache,Squire Tuck,3/22/2016,2,2442,0,0
20108,Before the Devil Knows You're Dead...,Squire Tuck,3/08/2016,1,1526,0,0
2011,Live at WFMU on Keili's Show 1/25/09,Height With Friends,1/25/2009,9,14086,2,1
20110,Take Me,Bad Ronald,,1,2153,1,0
20111,[EPV_183] forGS,-ono-,3/08/2016,6,9577,1,0
20112,Piano Attic,Martin Rach,,2,10918,0,0
20113,Is that a potato?,Mittimus,3/09/2016,9,13350,1,2
20114,Третий день весны,Kosta T,,10,20615,0,0
20115,Speakeasy,Blue Dot Sessions,3/10/2016,11,22963,0,0
20117,Sonic Escapes,Adrianna Krikl,3/15/2016,6,36056,2,1
20120,Maqbara,Raul Diaz Palomar,3/10/2016,10,12457,0,0
20122,This Is Serious,Plushgoolash,3/11/2016,17,43010,1,1
20123,Back To Blues,Lonely Heart Blues Band,1/01/2007,6,24221,1,0
20124,Unchained Melodies Vol.1,Marcos H. Bolanos,5/19/2015,12,75573,3,1
20125,Motherfuckers in the sun,Silicone butt disaster,,5,4444,0,0
20126,Gentle,Maltsev Anton,3/11/2016,5,1289,0,0
20127,Changing Seasons,Ketsa,,14,79365,2,1
20128,A Christmas Meditation,The Kyoto Connection,,8,27160,0,0
2013,Live at WFMU on Keili's Show 2/22/09,Michael Jordan,,8,3898,0,0
20130,The Clones of Dr. Funkenstein,chēēZ π,3/03/2016,8,96393,2,0
20132,Circling The Sun,The Spectacular Fantastic,2/29/2016,12,12075,0,0
20133,Dreamnesia,Gonzalo Varela,,13,47932,0,0
20134,DCCD,Jahzzar,,7,33643,1,0
20135,Christy Lane,The Loving Knives,3/11/2016,9,11029,0,0
20136,Folded Spring,Talugung,3/16/2016,6,2614,0,0
20137,Magnets,The Womb,,1,97,1,0
20138,A story of an old woman,Windmill,1/01/2009,13,8291,0,0
20139,The Willing Presents Hissing Pallas,The Willing,,2,8237,0,0
2014,"Live at Issue Project Room 9/27/2008, curated by DJ Trouble (WFMU)",Teeth Mountain,9/27/2008,1,1105,1,0
20140,The Leave of Leaves,Thorn1,3/15/2016,7,17065,1,0
20142,Live @ TPO - Homework Festival - Bologna - Italy - 19 May 2012,Dj Balli and his Intergalactic Noischestra,5/29/2014,1,1240,0,0
20144,"If I appear as a God, you will be no more than I",suRRism,3/16/2016,12,19256,5,0
20146,[EPV_184] forJN,-ono-,3/17/2016,4,1873,0,0
20147,Compositions 3,Dave Depper,,25,462387,7,1
20148,owczarek caicedo ponsa,owczarek caicedo ponsa trio,3/17/2016,6,12490,0,0
2015,Live at ISSUE Project Room,Pyramid Scheme Trio,9/05/2008,5,10797,0,0
20151,The Interesting Actual,P C III,,2,6571,0,2
20152,Micro Compositions Vol. 3,Jared C. Balogh,3/18/2016,11,38788,0,0
20153,Barcelona (2009),YELLOW CHAIR,1/07/2008,9,3696,1,0
20155,Asthmafunk table technology EP,Kurteek,,5,6936,1,1
20156,Meng Jia (2013),YELLOW CHAIR,,2,2753,0,0
20157,Live At Radio Bunker 31.1.2016,Priatelia Padajuceho Listia,,3,1690,0,0
20158,Age of Flowers,Karissa Hobbs,11/20/2015,10,27734,3,1
20160,93 EP,Corwin Trails,,12,58950,0,0
20161,Just For Us (2004-2016),Krowne,3/18/2016,16,27487,0,0
20162,"Selected Field Recordings from India and Nepal, Volume I (Folk Songs)",Samuel Corwin,,21,28152,4,0
20163,"Selected Field Recordings from India and Nepal, Volume II (Religious Music)",Samuel Corwin,,34,22270,1,0
20164,"Selected Field Recordings from India and Nepal, Volume III (Environments)",Samuel Corwin,,21,51254,0,0
20165,Crackup Songs ( EP ),Homesick Suni,1/01/2012,8,13130,0,0
20166,SLP,SLP,1/01/2008,5,9535,0,0
20167,The New Geometry,The New Geometry,3/19/2016,3,5076,0,0
20168,werden Sie mit mir tanzen...?,Dead Peoples Records,2/03/2016,1,2857,0,0
